"x","y","class",cluster
"3282",-1.675688627368612,3.54923929559057,1, 3
"3283",-1.7396095248410002,-3.40990093163048,3, 4
"3284",-2.00355921538361,-1.609677179296992,3, 4
"3285",-3.0361351712055296,-6.5379831483426,3, 4
"3286",-3.02348191640645,-3.8812456392321204,3, 4
"3287",-3.458620751714,-4.20703410699035,3, 4
"3288",-3.6076497161214798,4.94484885671069,1, 3
"3289",3.501594233581153,-2.951393951964222,4, 2
"3290",-2.732491671192936,2.36545353120163,1, 3
"3291",-3.62835194948755,-4.83060109967191,3, 4
"3292",-3.8991992412158,-6.086099583933,3, 4
"3293",-1.530153047993678,4.5812297081089595,1, 3
"3294",-2.223184388466452,2.62256593138584,1, 3
"3295",-2.19943281476868,-4.97561752693597,3, 4
"3296",-3.40070676959253,2.17694893292781,1, 3
"3297",-2.77679741784106,-5.52487070644371,3, 4
"3298",-3.9159638730227204,-4.85949285795115,3, 4
"3299",-1.41664482407501,-3.40913308185841,3, 4
"3300",-3.6020630838895,4.94698524296687,1, 3
"3301",-2.3238262845156097,-3.76852668731572,3, 4
"3302",-3.17671823950358,4.1438070324161105,1, 3
"3303",-2.22400726774471,4.99116269922778,1, 3
"3304",-2.716215252110066,4.458090337673379,1, 3
"3305",-1.6321172504058301,-2.530441629714574,3, 4
"3306",-2.78502784311571,-3.23392662415641,3, 4
"3307",-1.8856084827464241,4.66088865086395,1, 3
"3308",-1.4356127091921729,2.55286591867007,1, 3
"3309",-2.9353036636920202,-4.48515012248572,3, 4
"3310",-2.7793878071517795,-4.84828547667748,3, 4
"3311",-4.03722927236523,-5.47861902394985,3, 4
"3312",-2.0552210670141355,1.48797304361086,1, 3
"3313",-3.0743921906877296,-4.3081881706041205,3, 4
"3314",-2.9941512115840094,-3.95793550457982,3, 4
"3315",-4.50001432544711,-5.23731380041931,3, 4
"3316",-3.1319830565023796,-5.91213482019045,3, 4
"3317",1.88353511078645,-7.452250541124231,4, 2
"3318",-1.97226483982696,-3.89652584394263,3, 4
"3319",-1.655866404130526,3.3244579735296296,1, 3
"3320",-3.7211151203371204,-4.7183148770928796,3, 4
"3321",-2.176247782585192,2.23187961398653,1, 3
"3322",-3.3352160455830098,-4.76414233518797,3, 4
"3323",-3.7794967093607004,-4.79659793435456,3, 4
"3324",-2.62525837184536,-2.474663697017351,3, 4
"3325",-1.7740738395555902,-1.671414621587937,3, 4
"3326",-0.9552050459611601,4.71407877974971,1, 3
"3327",-0.7590539691878799,2.8631398469574796,1, 3
"3328",-2.75636019617457,2.79888845032632,1, 3
"3329",-2.334147310847722,3.2602035846526496,1, 3
"3330",-2.378048744683195,4.17773130326224,1, 3
"3331",-1.521783495564192,4.381299081910799,1, 3
"3332",-1.346388352005022,3.66793933124789,1, 3
"3333",-3.18341823840747,-6.14029638769691,3, 4
"3334",-2.11973433409287,-1.784792589627194,3, 4
"3335",0.738338679883868,-6.659463525270024,4, 2
"3336",-2.481261339853491,1.5860087839491699,1, 3
"3337",-1.359626896024908,3.06024544759041,1, 3
"3338",-2.141179423088909,3.77465570537845,1, 3
"3339",-3.23954452437066,-5.716007171927419,3, 4
"3340",-2.26673087809101,-1.4362308374490311,3, 4
"3341",-2.547679064280068,2.55451854834498,1, 3
"3342",-3.17732213869673,3.5701053869282,1, 3
"3343",-4.12304438693997,-5.15553662389812,3, 4
"3344",-2.2341664789570697,-2.74420644890338,3, 4
"3345",-2.14171723165205,-2.718584007214502,3, 4
"3346",-2.5129628010580696,-4.13026312690811,3, 4
"3347",-2.790298290401675,1.8436033778433898,1, 3
"3348",-1.211222315460927,3.24914284612112,1, 3
"3349",-3.2424254192245803,3.32646103067434,1, 3
"3350",-0.8038809357446002,4.04270186291592,1, 3
"3351",-2.57957567268659,-3.4859917229259,3, 4
"3352",-2.60010902261248,-4.20667816881014,3, 4
"3353",-3.1661475419922698,-3.49884259794539,3, 4
"3354",-2.4514682855664103,-3.24516552849401,3, 4
"3355",-3.11956707450121,2.8585287573330898,1, 3
"3356",-0.9769624913372579,-2.720460991602336,3, 4
"3357",-3.71347920767356,2.94180728968572,1, 3
"3358",-2.6883971330880203,-5.34858135818464,3, 4
"3359",-3.0167088986052697,-6.56632559580318,3, 4
"3360",-1.5621968145687402,-3.13240772481175,3, 4
"3361",4.519854345876079,2.07127389359829,2, 1
"3362",-0.8269035758466898,1.6857677841854297,1, 3
"3363",-2.34807170651804,-4.86900817348927,3, 4
"3364",-0.9267386310491501,3.67802139309944,1, 3
"3365",-1.127165313674992,3.24499217484083,1, 3
"3366",-4.1215008932491894,3.48621882318608,1, 3
"3367",-2.743393506722241,3.80901749157394,1, 3
"3368",-3.25069718508916,-3.60855421028789,3, 4
"3369",-2.77421785593566,-2.471882464311707,3, 4
"3370",-0.9288995207978299,5.17131648627496,1, 3
"3371",-2.9207517601995403,-5.78475720192258,3, 4
"3372",-1.489075052094735,4.03433380094364,1, 3
"3373",-2.6314747214685728,3.0539235452035998,1, 3
"3374",-1.90565202232052,-2.807402729108868,3, 4
"3375",-2.1566389238783,-2.43818402349361,3, 4
"3376",-4.05276590536789,-4.82740929213475,3, 4
"3377",-1.60917082221385,-1.869294898116841,3, 4
"3378",-1.9073254878702899,-4.09583538128721,3, 4
"3379",-3.7451497984210302,-4.11282682160317,3, 4
"3380",-1.807219832917775,4.19022785031416,1, 3
"3381",-3.44144650034624,5.09486379345461,1, 3
"3382",-1.9391487208173999,-4.1256758940218905,3, 4
"3383",-2.958906331844827,4.236232333733359,1, 3
"3384",-2.0947603364277914,4.35259029454427,1, 3
"3385",-1.1207930927367662,2.22259746580593,1, 3
"3386",1.78137528133307,-4.97172086773533,4, 2
"3387",-1.8004703643475,-4.02733179062868,3, 4
"3388",-2.503539521647933,3.75439589726511,1, 3
"3389",-4.15867498384414,-5.02412815356345,3, 4
"3390",-3.47520612757594,-4.850449294399491,3, 4
"3391",-4.4300782146104005,-5.313284459411911,3, 4
"3392",-2.344540233983955,4.08478839055158,1, 3
"3393",-4.08719793384857,-5.23928095478921,3, 4
"3394",-2.723844596579613,4.09004376319888,1, 3
"3395",-2.375958791432183,3.19635712686808,1, 3
"3396",-1.6388119906359,-2.983502288498189,3, 4
"3397",-1.394057572586969,4.32599960431428,1, 3
"3398",-1.437148813740668,2.8674142136046297,1, 3
"3399",-0.87118658094547,2.7893229153798997,1, 3
"3400",-3.36789124579103,-5.21729029538201,3, 4
"3401",-2.47212018132882,4.26230147330946,1, 3
"3402",-0.9352291402853019,-2.792795874061282,3, 4
"3403",-2.191308388112586,4.16603952578319,1, 3
"3404",-2.062820996224219,3.4781390016667495,1, 3
"3405",-2.608901948605431,5.507008782743879,1, 3
"3406",-0.696198670598298,-2.315800416360012,3, 4
"3407",2.6373142968416747,-3.28479035912497,4, 2
"3408",-1.631796679645054,5.41882175838045,1, 3
"3409",-2.93072763243628,-6.39096075492247,3, 4
"3410",-1.44382780460075,-1.9721498404386324,3, 4
"3411",-3.4597536327097003,-4.7075820033154105,3, 4
"3412",-3.13294201025164,-5.79202634389648,3, 4
"3413",-2.2948517309661605,-4.5606678056583,3, 4
"3414",-0.947123857830214,-2.862238161149869,3, 4
"3415",-2.449629965112509,2.59733792764323,1, 3
"3416",-2.438906739917677,3.58972671751966,1, 3
"3417",-1.48307466712021,-3.72644091309507,3, 4
"3418",4.67345775236855,2.18503843521016,2, 1
"3419",-1.81126364329141,-1.819438231472477,3, 4
"3420",-3.34192996401587,-5.7841255730716,3, 4
"3421",-1.97543355981819,-4.81252357215275,3, 4
"3422",-3.6338994114729397,-4.902748935925089,3, 4
"3423",-2.517203227473548,3.0526922279830897,1, 3
"3424",-1.814185116580055,3.1954575060248898,1, 3
"3425",-1.8835631998829299,-4.4240037273781105,3, 4
"3426",-2.4302010934483502,-5.51640387732502,3, 4
"3427",-3.92075969451387,-5.62523154524315,3, 4
"3428",-3.36815089085083,-5.5314726304209,3, 4
"3429",-1.7837277770093403,-1.874808148266567,3, 4
"3430",-2.95868516989252,5.23802695140014,1, 3
"3431",-2.5250255633778202,5.315236554106571,1, 3
"3432",-1.09294059886601,-2.345403912287818,3, 4
"3433",-2.9280035955461097,-3.58704034269218,3, 4
"3434",-2.472801468489716,4.35053132791239,1, 3
"3435",-1.8087860734079497,-1.72294492629538,3, 4
"3436",-0.92231661952265,3.4692152118142903,1, 3
"3437",-2.978223982344487,4.92760900800654,1, 3
"3438",-2.078430225358121,2.3683114250061004,1, 3
"3439",-2.6749301470046047,3.04374094813738,1, 3
"3440",-2.1336577303346203,-1.401948224167021,3, 4
"3441",-1.76875893230489,4.054487650332399,1, 3
"3442",-4.023584738704139,3.2366289917079105,1, 3
"3443",-1.4928129431725519,3.35555924542013,1, 3
"3444",-2.294287470266644,2.66370398902929,1, 3
"3445",-2.5945096875406803,-5.79809084196887,3, 4
"3446",-2.9022351027596818,2.8167542095261298,1, 3
"3447",-3.8449010182487,-4.39001992653999,3, 4
"3448",-1.3152310182484621,3.04657542261558,1, 3
"3449",-1.635910965987244,2.6330126648572203,1, 3
"3450",-1.9848804945432408,3.3469446289863396,1, 3
"3451",-1.761390261704835,3.52225055804563,1, 3
"3452",-2.480521238277354,4.735440500127799,1, 3
"3453",-3.4526514585182295,-6.0298341904475,3, 4
"3454",-5.02166375144414,3.5711348320505,1, 3
"3455",-3.2218169759141997,3.40786676882501,1, 3
"3456",3.223962698704815,-2.941320020066461,4, 2
"3457",-2.09779802517038,-2.709632140670296,3, 4
"3458",-1.8832334129838002,-2.244092558564333,3, 4
"3459",-2.153775756221051,3.42601882813964,1, 3
"3460",-3.22200008680788,3.5866137200345403,1, 3
"3461",-3.24353892297379,2.11212218309426,1, 3
"3462",-1.76759369146341,-1.9041569758921835,3, 4
"3463",-2.9142999254439257,4.27258991838578,1, 3
"3464",-0.9675890166597689,-2.241191960580907,3, 4
"3465",-3.54717549242665,-6.104897364428759,3, 4
"3466",-2.9049150518374103,-4.26810330978172,3, 4
"3467",-1.36899704920207,-2.731734904754344,3, 4
"3468",-2.58865694057209,-5.04850970262429,3, 4
"3469",-0.04698510745650997,4.9974554710564405,1, 3
"3470",-1.649881271837429,3.2935549430123103,1, 3
"3471",-2.7174556177956157,3.4546845592195,1, 3
"3472",-2.31014273655128,-3.9903870376133,3, 4
"3473",4.63183739186334,0.8686486496192171,2, 1
"3474",-3.3071283057812204,-5.28338037565476,3, 4
"3475",3.7361624639520414,-0.15765393676897332,2, 1
"3476",3.106395208662754,-5.26311954982161,4, 2
"3477",-2.19767416012894,-5.1868561071103,3, 4
"3478",-3.78495506816287,3.95537162830464,1, 3
"3479",-2.13210731882342,1.92065529378061,1, 3
"3480",-2.52348055211746,-3.9984518877232498,3, 4
"3481",-0.987069107105217,-2.9526817468549442,3, 4
"3482",-2.8585095927445,-5.08394003000668,3, 4
"3483",-2.20119500535135,-2.052198960057178,3, 4
"3484",-3.69422869243142,-4.59118314860494,3, 4
"3485",-2.0163008850435,-4.790790678238089,3, 4
"3486",-1.591465055164321,3.21393663482808,1, 3
"3487",-3.0443578568639698,3.20069243492266,1, 3
"3488",-1.9397745916021298,-3.7477083576515,3, 4
"3489",-4.3536402522716005,-5.83469703458439,3, 4
"3490",4.27093084779719,-0.711472145052475,2, 1
"3491",-2.284332994734134,3.95410791300768,1, 3
"3492",-3.8372249533655003,4.07024460841417,1, 3
"3493",-2.58313395994775,-4.9359202628156496,3, 4
"3494",-1.5312057467909,-3.66473471530086,3, 4
"3495",-2.51048025235239,-5.6533696544269,3, 4
"3496",-0.9893378416726729,-2.769622731285353,3, 4
"3497",-2.165912310390142,4.76432469077251,1, 3
"3498",-2.9402510064511604,-3.46356441616798,3, 4
"3499",-2.685758497466937,2.2772980550679196,1, 3
"3500",-3.03187566368918,2.3950104970542996,1, 3
"3501",-1.67870695440008,-2.379244990729363,3, 4
"3502",-1.8503650160155503,-3.81015045210376,3, 4
"3503",-0.61194300588663,-2.439705743546366,3, 4
"3504",-3.22058314336085,3.80603987998248,1, 3
"3505",-1.3492790201064,-2.457162698728342,3, 4
"3506",-3.3051649627311,-5.69857826395703,3, 4
"3507",-1.89180436594186,3.96959824644794,1, 3
"3508",-3.0530947223068,0.702982680034401,1, 3
"3509",-2.187378391098354,5.03799339440683,1, 3
"3511",-4.90890239192846,4.0319660111994,1, 3
"3512",-3.4617656787450404,-4.89062825085254,3, 4
"3513",-2.0851138383846997,-4.4970629649454,3, 4
"3514",-1.356127295289675,3.6865393635778902,1, 3
"3515",-3.0177192135350097,-5.80985126836365,3, 4
"3516",-1.9227750355342477,5.056932495267009,1, 3
"3517",-2.34468853175398,-3.3227784774225,3, 4
"3518",-3.36390306442049,2.51189524813702,1, 3
"3519",-2.611659550582219,2.35644555446346,1, 3
"3520",-2.05790494804778,-3.68279386860649,3, 4
"3521",-2.3292619581472405,-4.58576208455265,3, 4
"3522",-1.579236479466351,3.7006386358658903,1, 3
"3523",-3.03384539310761,5.374930137843809,1, 3
"3524",-1.4497113163893203,-2.760204329457999,3, 4
"3525",-4.16663618403379,-5.662592070020221,3, 4
"3526",2.6492365084380003,-1.02825937045561,2, 1
"3527",-1.9003582644992878,3.73326166131586,1, 3
"3528",-3.21535847634518,2.54099987645882,1, 3
"3529",-3.6867557799409103,-5.41930707780123,3, 4
"3530",-0.2514361662462601,3.4174913613004905,1, 3
"3531",-1.73501130148626,-2.298991196173984,3, 4
"3532",-3.5425529741973705,-4.04935090034853,3, 4
"3533",-2.981800383348359,4.64049539656311,1, 3
"3534",-3.7113342830084903,-4.58037854521125,3, 4
"3535",-2.10701904433393,-4.27606784518305,3, 4
"3536",-1.57596154291832,-3.4881660426335097,3, 4
"3537",-1.383283005604018,1.96566681710332,1, 3
"3538",-2.71484584523107,-5.4996795862725,3, 4
"3539",-2.8467660961732157,2.97328123148629,1, 3
"3540",-3.7146410081767005,-3.9813627282587003,3, 4
"3541",-1.8487608846935202,-3.6723704973197098,3, 4
"3542",-1.696709576581102,2.95239211259219,1, 3
"3543",-2.84316911920905,6.1440804451704,NA, 3
"3544",-1.732603305038907,4.14480633634439,1, 3
"3545",-3.8110574478635098,-4.15434314021182,3, 4
"3546",-4.378165104843871,-5.65639843674581,3, 4
"3547",-1.4897993576690098,-2.398119376102153,3, 4
"3548",-2.70236279169689,-2.605350593647633,3, 4
"3549",-1.850210157517051,2.82190999806431,1, 3
"3550",-1.6297740986930171,4.47329481102402,1, 3
"3552",-1.9794678552655638,3.37611413964097,1, 3
"3553",-2.464247590770775,1.7380157256776,1, 3
"3554",-2.5496693724513797,-3.91420064842225,3, 4
"3555",-3.7790529736779797,-5.93432069786322,3, 4
"3556",-2.0747835658641223,3.04778379697636,1, 3
"3557",-2.112802521526596,3.66565711744099,1, 3
"3558",-2.256827955339175,3.76678260265481,1, 3
"3559",-2.317742152134534,3.91389344529868,1, 3
"3560",-2.51746169590623,-3.0890021924137,3, 4
"3561",-2.6524958325340497,-3.10640164556818,3, 4
"3562",-0.307100366801023,6.15680795907974,NA, 3
"3563",-3.70061035499266,4.1038385825557295,1, 3
"3564",-3.43654552196142,-5.78604634438919,3, 4
"3565",-4.3919426105866,-5.120256370776021,3, 4
"3566",-1.699739901448033,2.02019517084804,1, 3
"3568",-2.9005619538690603,-4.75736267899998,3, 4
"3569",-1.88335550185866,-3.22398998303615,3, 4
"3570",-2.540454811371022,5.43633771761485,1, 3
"3571",-1.79132324834514,-4.47754300242406,3, 4
"3572",-1.1958927232153198,2.8085067007270403,1, 3
"3573",-2.861594916401144,5.1322898887944,1, 3
"3574",-2.5712211298625203,-5.133210467972059,3, 4
"3575",-2.09884997309612,-1.545086765624361,3, 4
"3576",-0.9270204094702401,3.22295784345259,1, 3
"3577",1.9195604074641,-5.5666814545462096,4, 2
"3578",-3.41378161422913,-6.2790633590103,3, 4
"3579",-1.10210348566571,-2.104040872491017,3, 4
"3580",-4.5119799528565,4.00275069342358,1, 3
"3581",-3.05822276209764,-3.43625382894914,3, 4
"3582",-1.19584339492511,-2.292418910020351,3, 4
"3583",-3.1628658031359302,-4.2305153150430606,3, 4
"3584",-1.679315010890801,4.05368815193089,1, 3
"3585",-4.02768798378155,4.613600705473691,1, 3
"3586",-3.7254648297248596,-5.491321656688779,3, 4
"3587",-2.32144439703214,-4.448389029409279,3, 4
"3588",-3.69231774831466,-4.00057290164257,3, 4
"3589",-3.46268255668158,-5.91036379207059,3, 4
"3590",-1.516483752505442,2.58495313987163,1, 3
"3591",-1.9950546223842467,4.14681025398274,1, 3
"3592",-3.2336621401012597,-5.2139603824017495,3, 4
"3593",-3.41960047803847,-6.30906850923349,3, 4
"3594",-1.028957269357006,2.8960156880383394,1, 3
"3595",-1.8943257107263,-3.77973892675271,3, 4
"3596",-3.99160511346273,-4.72298182985419,3, 4
"3597",-3.58662056296325,-4.1270727235718,3, 4
"3598",-1.87291047578042,-3.31434616768682,3, 4
"3599",-3.665937672752,-4.60991146047389,3, 4
"3600",-3.0115067154667003,-5.52596907599142,3, 4
"3601",-1.433126884296666,2.90899557466882,1, 3
"3602",-2.97615481518677,-4.407969401937731,3, 4
"3603",-2.260855912651199,4.3513308144799305,1, 3
"3604",-2.8793039108728795,-4.3406202794083,3, 4
"3605",-1.115057244440652,3.5667215296812302,1, 3
"3606",-3.94360314870777,5.07561140313322,1, 3
"3607",-1.9458866232515615,4.58905193433624,1, 3
"3608",-2.08443362336098,-3.08853353230282,3, 4
"3609",-3.3433533107241997,3.49779041196553,1, 3
"3610",-1.673209710538919,4.1639637472773705,1, 3
"3611",-1.3782972475250581,3.51890770829938,1, 3
"3612",-2.082543652829121,3.54092078045576,1, 3
"3613",-0.7513093192670501,3.6900775798441203,1, 3
"3614",-1.779422268430791,2.9172264288350997,1, 3
"3615",-1.698011163268314,4.10059984522089,1, 3
"3616",-2.75327784317082,-5.563088914814,3, 4
"3617",-2.8887626518929532,3.89243555518695,1, 3
"3618",-1.9502345713112739,2.8982599912982403,1, 3
"3619",-1.93557457067168,-3.24874464532978,3, 4
"3620",-2.52513470049886,3.4563438612984996,1, 3
"3621",-2.37671340349617,-3.85344599609995,3, 4
"3622",-2.30622812554919,-4.40168991686452,3, 4
"3623",-1.3209209349936302,3.8652842599432797,1, 3
"3624",-4.78116571294656,4.1041813705074,1, 3
"3625",-2.62964336143074,3.91512821903149,1, 3
"3626",-2.92604100941285,-6.08362888631024,3, 4
"3627",-2.05773625044014,-4.59645251858414,3, 4
"3628",-3.11006831889033,-3.11787902824761,3, 4
"3629",-1.892006227162631,4.55443495321433,1, 3
"3630",-2.9365934621593652,4.26157336401389,1, 3
"3631",-2.931123616222788,2.85750649335801,1, 3
"3632",6.005621626973151,-1.33106278628111,NA, 1
"3633",-2.3059447731098,-5.162613647172311,3, 4
"3634",-0.801256414887782,-2.545926762554716,3, 4
"3635",-1.523174209650096,3.5821427654164397,1, 3
"3636",-2.7351678515296203,-5.93371358293849,3, 4
"3637",-1.88364285034579,-1.739466816735147,3, 4
"3638",-3.03880226229416,-5.94995716620347,3, 4
"3639",-1.6443325994434699,-2.205378817931765,3, 4
"3640",-3.5411043246849903,-5.69395886830939,3, 4
"3641",-4.1332849940149305,-4.62370226280245,3, 4
"3642",-2.14758837684091,-3.14048808157159,3, 4
"3643",-1.4791188417477898,3.77450026660433,1, 3
"3644",-4.45886508765585,4.86414896244312,1, 3
"3645",2.56174225092028,-0.0965425172920247,2, 1
"3646",4.34330311851814,-4.15733353954719,4, 2
"3647",-2.9682285413990908,3.7279111547140698,1, 3
"3648",-3.30211578429381,-3.35591317649956,3, 4
"3649",-3.2862882931468302,-3.4637822422628997,3, 4
"3650",-3.3175083988621097,-4.551890492564221,3, 4
"3651",-2.609971093542652,3.71986036792262,1, 3
"3652",-2.967589717350794,2.04751767848149,1, 3
"3653",-2.626828864346383,2.62886448658182,1, 3
"3654",-2.109647939011979,5.04714480779013,1, 3
"3655",-0.87725136670635,-2.432913889371942,3, 4
"3656",-3.85433139057552,3.62855079828954,1, 3
"3657",-2.7545692382922997,-5.814077928975809,3, 4
"3658",-0.55059598318053,4.04550195710097,1, 3
"3660",-1.2467645571536259,2.98564545908152,1, 3
"3661",-0.8392827420317499,-2.451991405635022,3, 4
"3662",-1.87947649762911,3.2262158681579702,1, 3
"3663",-2.622721432731605,3.1867596185916605,1, 3
"3664",-2.636094796734998,5.2662129805544104,1, 3
"3665",-2.2049759200267403,-4.58302518134978,3, 4
"3666",-1.509309807297665,2.1690672781102,1, 3
"3667",-2.949617991235025,3.3442771721271902,1, 3
"3668",-3.2671624935875805,-4.68618918801395,3, 4
"3669",-2.231424418837704,4.59580611681404,1, 3
"3670",-0.5335441827108502,2.9461483951089598,1, 3
"3671",-2.1045042300403,-3.2940012699853503,3, 4
"3672",-3.7132217617834105,-5.73331543088586,3, 4
"3673",-1.0419938849469499,-2.92064588039781,3, 4
"3674",-1.0596432067572599,-2.280596164324405,3, 4
"3675",-3.1675791818290495,-6.44571355501879,3, 4
"3676",-3.0774441980540503,3.7219105684053098,1, 3
"3677",-1.405138101532314,2.9305551684765,1, 3
"3678",-2.1381321491919,-4.2986523522633195,3, 4
"3679",-3.0043676484782402,-3.70947790602762,3, 4
"3680",-1.719722875195441,2.9598280968603503,1, 3
"3681",-3.3778208915831103,-5.7842705529277,3, 4
"3682",-2.978615830213243,3.21181959816278,1, 3
"3683",-3.9762922503784104,-4.93537651630125,3, 4
"3684",-2.888118704228689,3.1672766793439298,1, 3
"3685",-1.58012960409651,-2.6071535652964117,3, 4
"3686",-3.30496321871238,-3.72265558017994,3, 4
"3687",-3.28125666266544,-5.28020297194675,3, 4
"3688",-3.15674193815623,-4.615969640605741,3, 4
"3689",-2.558780252415038,3.5954390402123098,1, 3
"3690",-1.9414230000512462,3.8016093269955498,1, 3
"3691",-3.18541243553862,-4.02396455032784,3, 4
"3692",-1.3128633164745,-2.999223867850477,3, 4
"3693",-0.8226575302311201,2.23922146416303,1, 3
"3694",-3.10378001865434,-3.15200243029452,3, 4
"3695",1.4516446134761598,-5.82795871744297,4, 2
"3696",-1.488714457523661,4.75996486376888,1, 3
"3697",-1.9227777539559727,3.3470954900143903,1, 3
"3698",-2.167877765511811,2.7048503879041,1, 3
"3699",-1.69412126187346,1.9703697942521101,1, 3
"3700",-1.670548090059346,2.2497117242358398,1, 3
"3701",-2.44340357849543,-3.41509312668969,3, 4
"3702",-3.73943085072076,5.94720439561731,1, 3
"3703",-2.7032577778257996,-5.468138579989461,3, 4
"3704",-2.458907348142081,3.08838057631468,1, 3
"3705",2.4638029054459416,-6.31069947967769,4, 2
"3706",-0.99838106390603,4.705008452892571,1, 3
"3707",-3.40695479167377,-4.94527742500591,3, 4
"3708",-1.57297621975041,-2.9612509957172017,3, 4
"3709",-1.7970914421672,-1.918247249346006,3, 4
"3710",-1.1386388718541078,3.2749853945903395,1, 3
"3711",-3.03571652221097,3.7007592916513103,1, 3
"3712",-1.9259842673921033,2.7653176957721297,1, 3
"3713",-2.6390747949211,-5.63958188936373,3, 4
"3714",-2.62049439214596,-4.06278211027617,3, 4
"3715",-1.894694242192431,3.0424435198413,1, 3
"3716",-3.2843507337232296,2.77779792102256,1, 3
"3717",-3.46125103874149,2.70537388445541,1, 3
"3718",-2.036148363646613,4.67046884978289,1, 3
"3719",-3.15058100730923,4.83672612567545,1, 3
"3720",-1.5097582123993671,5.09337247737208,1, 3
"3721",-4.04425697367169,2.7581066453092795,1, 3
"3722",-2.38377226689767,-3.26642639375961,3, 4
"3723",-2.00862071236343,-3.25555932716118,3, 4
"3724",-2.2330186026869603,-4.53729280069124,3, 4
"3725",-2.27189369029146,-2.905924684534417,3, 4
"3726",-2.585413209395313,2.75090995837174,1, 3
"3727",-2.29367572705348,-4.1561172531603905,3, 4
"3728",-1.9373743616294397,1.8035801190006298,1, 3
"3729",2.90109694695378,0.286086338172856,2, 1
"3730",-1.9921455218186535,4.22537153960572,1, 3
"3731",-2.30238239850479,-2.602811750480614,3, 4
"3732",-3.04344749434551,-4.49014584592247,3, 4
"3733",-4.94217519400286,2.8239454943963302,1, 3
"3734",-2.38326415769586,-5.28673151042918,3, 4
"3735",-3.24939416398781,4.09769033823177,1, 3
"3736",-2.8972850203871,4.7548805341049505,1, 3
"3737",-3.25493424220887,-3.91306404334399,3, 4
"3738",-1.9231574236750502,-3.1575349632150598,3, 4
"3739",-3.2389575720366097,-3.74140313758932,3, 4
"3741",-3.5795614918088,4.06044098817716,1, 3
"3742",-1.4585975063873602,-3.1129902618230902,3, 4
"3743",-3.0391537943524902,3.6428293749412597,1, 3
"3744",-2.0855271665098103,-2.477476267237026,3, 4
"3745",-2.6553195938366403,-3.22645743170409,3, 4
"3746",-3.06494064940946,-5.141685477961641,3, 4
"3747",-3.04491936673159,-3.05568963258773,3, 4
"3748",-3.17965274413468,-4.154627713965111,3, 4
"3749",-1.141456675037595,5.68472292915709,1, 3
"3750",-2.14630476518722,-4.47627444526996,3, 4
"3751",-1.1832237608413751,4.3734595772932,1, 3
"3752",-2.213836841553992,3.6273866780392905,1, 3
"3753",-1.604209242668241,3.0598657048853704,1, 3
"3754",-2.08701098916476,-2.127036876940736,3, 4
"3755",-0.7427695398192521,-2.270956989105597,3, 4
"3756",-2.4913792858168797,-1.869560252817416,3, 4
"3757",-2.59434913452206,-3.54562990909441,3, 4
"3758",-1.03428426741787,-2.761000592171667,3, 4
"3759",-1.9736071830685902,-3.8053974833975905,3, 4
"3760",-3.52445714284503,2.68919662797369,1, 3
"3761",-0.81197656493214,5.524544596885481,1, 3
"3762",-1.3481717884619702,-2.7585065977929673,3, 4
"3763",-2.226095748265475,4.71902701788197,1, 3
"3764",-2.80041312387542,-5.57886687263942,3, 4
"3765",-1.816421194094565,3.69805731908193,1, 3
"3766",-3.3124557553691805,-3.8952602875367797,3, 4
"3767",-2.744563092782501,4.153351147450819,1, 3
"3768",-2.253001395211576,3.8282724644685002,1, 3
"3769",3.203525032897966,-3.4916760924082,4, 2
"3770",-2.39919954708229,-1.813781790501727,3, 4
"3771",-3.00865494196519,2.24806790514053,1, 3
"3773",-2.1645679172758303,-4.13955439296428,3, 4
"3774",-2.56406268330646,-4.95181354889313,3, 4
"3775",-4.29112171343738,-4.8690613836497905,3, 4
"3776",-3.1192313006153203,5.61440196948889,1, 3
"3777",-2.26736695715716,-4.2440381183130995,3, 4
"3778",-4.593110669899191,-5.54128609369338,3, 4
"3779",-2.695017938287558,4.12514938350607,1, 3
"3780",-1.8512192035252601,-4.18040245032702,3, 4
"3781",-1.7364863059621998,-2.176735420123939,3, 4
"3782",-3.0838222536121798,3.6247748204873997,1, 3
"3783",-2.24422202319759,-4.74879533762451,3, 4
"3784",-1.82224040535011,2.67336890870218,1, 3
"3785",1.80058619057298,2.26497075180126,2, 3
"3786",-1.560779769481265,4.98222403153098,1, 3
"3787",-1.8695304680273601,-3.09331290164114,3, 4
"3788",-3.27282795955522,2.94400990389888,1, 3
"3789",-3.87873308095017,-5.783146373963801,3, 4
"3790",-3.84203539629251,-5.59488737780466,3, 4
"3791",-4.31704938039184,-5.697903834283349,NA, 4
"3792",-2.8361099012701203,-4.67594940671944,3, 4
"3793",-3.7419109709853897,4.04997130133085,1, 3
"3795",-0.82591721908996,4.32685164134714,1, 3
"3796",-0.8604253034547421,-2.631786457082603,3, 4
"3797",-2.36592941099007,4.58453909795976,1, 3
"3798",-1.309397192754773,4.436798466585111,1, 3
"3799",-1.813310409905966,3.6738888414813298,1, 3
"3800",-2.8418585384635096,-5.07162243956735,3, 4
"3801",-3.7579921119286697,-6.01642838202405,3, 4
"3802",-2.668003565312116,3.1075621713372006,1, 3
"3803",-2.070528633377715,3.86715967486511,1, 3
"3804",-4.58399175024783,3.08414830960883,1, 3
"3805",-3.14744008560732,3.88383651332707,1, 3
